				91.79%									
Date	Tier	Finish Wave	Max Wave	Percentage	Earned Coins	Ad Coins	Total Coins (B)	Time (minutes)	Minutes/Billion	Event Kills	Progress	Kills/Game	Games Left
													
2025-07-07	9	3461	4002	86.48%	4.72	2.36	7.08	311.67	44.0				
2025-07-07	10	3237	3343	96.83%	4.85	2.42	7.27	289.92	39.9				
2025-07-08	10	2755	3343	82.41%	3.87	1.94	5.81	246.63	42.4				
2025-07-08	10	3356	3343	100.39%	6.03	3.01	9.04	302.40	33.5				
2025-07-08	10	2877	3356	85.73%	4.81	2.41	7.22	257.30	35.6				
2025-07-08	-8	981			0.74678	0.37333	1.12011	87.23	77.9				
2025-07-09	9	3911	4002	97.73%	5.76	2.88	8.64	354.18	41.0				
2025-07-09	11	1845	1955	94.37%	2.07	1.03	3.1	163.93	52.9				
2025-07-09	11	1768	1955	90.43%	2.26	1.13	3.39	155.58	45.9				
2025-07-09	11	1780	1955	91.05%	2.07	1.04	3.11	157.48	50.6				
2025-07-09	11	1901	1955	97.24%	2.26	1.13	3.39	168.00	49.6				
2025-07-10	11	1853	1955	94.78%	1.86	0.92947	2.78947	164.15	58.8	121			
2025-07-10	11	1729	1955	88.44%	2.28	1.14	3.42	153.52	44.9	121	0	0	
2025-07-10	11	1782	1955	91.15%	1.68	0.84219	2.52219	157.68	62.5	121	0	0	
2025-07-10	11	1795	1955	91.82%	2.29	1.14	3.43	159.02	46.4	162	41	13.7	
2025-07-10	11	1921	1955	98.26%	2.07	1.03	3.1	170.05	54.9	185	23	16.0	
2025-07-11	8	3709	4984	74.42%	3.81	1.9	5.71	333.55	58.4	191	6	14.0	
2025-07-11	11	1828	1955	93.50%	2.05	1.02	3.07	161.73	52.7	211	20	15.0	
2025-07-11	11	1885	1955	96.42%	2.25	1.12	3.37	167.22	49.6	228	17	15.3	
2025-07-11	11	1788	1955	91.46%	2.14	1.07	3.21	157.63	49.1	247	19	15.8	
2025-07-11	11	1746	1955	89.31%	1.65	0.82464	2.47464	153.18	61.9	282	35	17.9	
2025-07-11	-8	918								296	14	17.5	
2025-07-12	9	3307	4002	82.63%	4.08	2.04	6.12	297.55	48.6	297	1	16.0	
2025-07-12	11	1838	1955	94.02%	2.55	1.27	3.82	163.22	42.7	297	0	14.7	
2025-07-12	11	1897	1955	97.03%	2.3	1.15	3.45	168.03	48.7	333	36	16.3	
2025-07-12	11	1828	1955	93.50%	1.77	0.88549	2.65549	161.82	60.9	343	10	15.9	
2025-07-12	11	682	1955	34.88%	0.41655	0.20925	0.6258	57.33	91.6	346	3	15.0	
2025-07-12	11	1875	1955	95.91%	2.05	1.03	3.08	166.03	53.9	375	29	15.9	
2025-07-12	11	1909	1955	97.65%	2.58	1.29	3.87	169.33	43.8	379	4	15.2	
2025-07-13	7	4656	5613	82.95%	5.63	2.81	8.44	420.85	49.9	379	0	14.3	
2025-07-13	11	1961	1955	100.31%	2.23	1.11	3.34	174.22	52.2	410	31	15.2	
2025-07-13	11	1846	1961	94.14%	2.7	1.35	4.05	164.03	40.5	419	9	14.9	
2025-07-13	11	1894	1961	96.58%	2.32	1.16	3.48	167.90	48.2	419	0	14.2	
2025-07-13	12	586	698	83.95%	0.37687	0.18841	0.56528	48.07	85.0	460	41	15.4	
2025-07-13	12	631	698	90.40%	0.45622	0.22808	0.6843	51.87	75.8	460	0	14.7	
2025-07-13	12	649	698	92.98%	0.4422	0.22107	0.66327	54.02	81.4	485	25	15.2	
2025-07-14	7	4875	5613	86.85%	6.67	3.33	10	442.28	44.2	498	13	15.1	
2025-07-14	12	603	698	86.39%	0.42126	0.216	0.63726	49.50	77.7	498	0	14.5	
2025-07-14	12	610	698	87.39%	0.47437	0.23715	0.71152	49.87	70.1	498	0	14.0	
2025-07-14	11	1939	1961	98.88%	2.44	1.22	3.66	171.22	46.8	528	30	14.5	
2025-07-14	11	1651	1961	84.19%	1.4	0.69912	2.09912	144.78	69.0	528	0	14.0	
2025-07-14	11	1795	1961	91.53%	1.71	0.85536	2.56536	158.77	61.9	536	8	13.8	
2025-07-14	11	1792	1961	91.38%	2.17	1.08	3.25	158.78	48.9	552	16	13.9	
2025-07-14	11	1912	1961	97.50%	2.33	1.17	3.5	169.72	48.5	583	31	14.4	
2025-07-15	7	4585	5613	81.69%	5.56	2.78	8.34	416.18	49.9	589	6	14.2	
2025-07-15	11	308	1961	15.71%	0.151	0.07549	0.22649	22.80	100.7	591	2	13.8	
2025-07-15	11	1836	1961	93.63%	2.67	1.34	4.01	162.95	40.6	610	19	14.0	
2025-07-15	12	700	698	100.29%	0.46952	0.23472	0.70424	58.05	82.4	637	27	14.3	
2025-07-15	-8	968			0.88995	0.44491	1.33486	86.53	64.8	646	9	14.2	
2025-07-15	12	636	700	90.86%	0.42401	0.21197	0.63598	53.02	83.4	658	12	14.1	
2025-07-16	11	1789	1961	91.23%	1.74	0.86818	2.60818	158.68	60.8	674	16	14.2	
2025-07-16	11	1810	1961	92.30%	1.71	0.8537	2.5637	160.70	62.7	674	0	13.8	95.9
2025-07-16	11	2092	1961	106.68%	2.67	1.33	4	186.17	46.5	695	21	14.0	93.2
2025-07-16	11	1947	2092	93.07%	2.77	1.38	4.15	172.73	41.6	717	22	14.2	90.4
2025-07-16	11	1887	2092	90.20%	2.27	1.13	3.4	168.10	49.4	744	27	14.5	86.7
2025-07-16	12	650	700	92.86%	0.4768	0.23836	0.71516	54.17	75.7	744	0	14.2	88.7
2025-07-16	12	613	700	87.57%	0.3867	0.19332	0.58002	50.58	87.2	763	19	14.3	86.7
2025-07-17	7	5090	5613	90.68%	6.97	3.49	10.46	403.35	38.6	772	9	14.2	86.8
2025-07-17	11	1844	2092	88.15%	2.32	1.16	3.48	163.55	47.0	772	0	13.9	88.7
2025-07-17	11	1591	2092	76.05%	3.08	1.54	4.62	139.87	30.3	794	22	14.0	86.0
2025-07-17	11	1910	2092	91.30%	2.45	1.22	3.67	169.40	46.2	835	41	14.6	80.0
2025-07-17	11	1700	2092	81.26%	2.82	1.41	4.23	150.72	35.6	835	0	14.3	81.6
2025-07-17	11	1782	2092	85.18%	1.55	0.75501	2.30501	158.52	68.8	854	19	14.4	79.7
2025-07-18	11	1644	2092	78.59%	2.94	1.47	4.41	145.43	33.0	894	40	14.9	74.4
2025-07-18	11	1925	2092	92.02%	2.37	1.19	3.56	170.63	47.9	894	0	14.6	75.8
2025-07-18	11	1820	2092	87.00%	1.9	0.94742	2.84742	161.65	56.8	908	14	14.6	74.9
2025-07-18	11	1693	2092	80.93%	1.75	0.87531	2.62531	149.23	56.8	908	0	14.3	76.3
2025-07-18	-8	977			0.798	0.399	1.197	86.65	72.4	938	30	14.6	72.8
2025-07-19	7	4487	5613	79.94%	5.87	2.93	8.8	406.75	46.2	938	0	14.3	74.1
2025-07-19	11	1660	2092	79.35%	1.64	0.81919	2.45919	146.85	59.7	938	0	14.1	75.4
2025-07-19	11	1659	2092	79.30%	1.71	0.8557	2.5657	146.87	57.2	938	0	13.8	76.7
2025-07-19	11	1823	2092	87.14%	2.21	1.1	3.31	161.55	48.8	938	0	13.6	78.0
2025-07-19	11	2008	2092	95.98%	3.16	1.58	4.74	178.68	37.7	953	15	13.6	76.8
2025-07-20	7	4542	5613	80.92%	6.05	3.02	9.07	412.42	45.5	971	18	13.7	75.1
2025-07-20	11	1783	2092	85.23%	2.15	1.08	3.23	158.15	49.0	971	0	13.5	76.3
2025-07-20	7	4545	5613	80.97%	6.27	3.13	9.4	413.43	44.0	1011	40	13.9	71.1
2025-07-20	11	1806	2092	86.33%	1.97	0.9846	2.9546	159.03	53.8	1054	43	14.4	65.9
2025-07-21	8	3944	4984	79.13%	3.91	1.95	5.86	357.37	61.0	1076	22	14.5	63.9
2025-07-21	11	1890	2092	90.34%	1.89	0.94544	2.83544	168.27	59.3	1080	4	14.3	64.3
2025-07-21	11	1815	2092	86.76%	1.89	0.94639	2.83639	161.00	56.8	1080	0	14.1	65.2
2025-07-21	11	1882	2092	89.96%	2.49	1.24	3.73	166.42	44.6				
2025-07-21	12	711	700	101.57%	0.54502	0.27247	0.81749	59.08	72.3				
2025-07-21	13	180	172	104.65%	0.06952	0.03476	0.10428	10.62	101.8				
2025-07-22	9	3082	4002	77.01%	4.14	2.07	6.21	276.15	44.5				
2025-07-22	9	3871	4002	96.73%	5.6	2.8	8.4	349.37	41.6				
2025-07-22	9	3718	4002	92.90%	5.07	2.53	7.6	336.42	44.3				
2025-07-22	12	342	711	48.10%	0.14626	0.07312	0.21938	45.68	208.2				
2025-07-23	9	3834	4002	95.80%	6.13	3.07	9.2	345.78	37.6				
2025-07-23	9	3836	4002	95.85%	5.76	2.88	8.64	345.82	40.0				
2025-07-24	9	3905	4002	97.58%	6.27	3.13	9.4	353.42	37.6				
2025-07-24	9	3960	4002	98.95%	6.55	3.27	9.82	358.77	36.5				
2025-07-24	11	1856	2092	88.72%	2.03	1.02	3.05	163.72	53.7				
2025-07-25	10	3064	3356	91.30%	4.06	2.03	6.09	275.92	45.3				
2025-07-25	10	2807	3356	83.64%	2.9	1.45	4.35	253.03	58.2				
2025-07-25	-8	1037			0.7633	0.38159	1.14489	93.63	81.8				
2025-07-25	10	2838	3356	84.56%	3.25	1.62	4.87	254.82	52.3				
2025-07-26	9	3474	4069	85.38%	9.19	4.6	13.79	313.00	22.7				
2025-07-26	9	3867	4069	95.04%	6.3	3.15	9.45	348.77	36.9				
2025-07-26	9	3861	4069	94.89%	6.4	3.2	9.6	359.42	37.4				
2025-07-26	11	1919	2092	91.73%	3.66	1.83	5.49	170.82	31.1				
2025-07-27	9	3444	4069	84.64%	8.03	4.02	12.05	308.97	25.6				
2025-07-27	9	3849	4069	94.59%	5.25	2.62	7.87	346.18	44.0				
2025-07-27	9	4087	4069	100.44%	5.76	2.88	8.64	370.42	42.9				
2025-07-28	9	3357	4087	82.14%	8.03	4.01	12.04	302.82	25.2	0			
2025-07-28	9	3875	4087	94.81%	6.44	3.22	9.66	349.10	36.1	394	394	394.0	4.1
2025-07-28	9	3750	4087	91.75%	5.3	2.65	7.95	397.87	50.0	394	0	197.0	8.2
2025-07-29	9	3790	4087	92.73%	5.12	2.56	7.68	342.42	44.6	1270	876	423.3	1.7
2025-07-29	9	4122	4087	100.86%	8.52	4.26	12.78	373.12	29.2	1580	310	395.0	1.1
2025-07-29	-8	959			0.58375	0.29183	0.87558	85.30	97.4	2350	770	470.0	37.6
2025-07-30	9	3798	4122	92.14%	5.84	2.92	8.76	342.55	39.1	2880	530	480.0	35.7
2025-07-30	9	3830	4122	92.92%	6.02	3.01	9.03	345.93	38.3	3370	490	481.4	34.5
2025-07-30	9	3487	4122	84.59%	5.37	2.69	8.06	314.75	39.1	3910	540	488.8	32.9
2025-07-31	9	3855	4122	93.52%	5.56	2.78	8.34	347.42	41.7	4410	500	490.0	31.8
2025-07-31	9	3470	4122	84.18%	8.58	4.29	12.87	311.23	24.2	4930	520	493.0	30.6
2025-07-31	9	3877	4122	94.06%	5.39	2.7	8.09	350.57	43.3	5320	390	483.6	30.4
2025-07-31	9	3498	4122	84.86%	4.68	2.34	7.02	315.28	44.9	5790	470	482.5	29.5
2025-08-01	9	3974	4122	96.41%	6.59	3.3	9.89	359.33	36.3	6200	410	476.9	28.9
2025-08-01	9	3908	4122	94.81%	5.87	2.93	8.8	353.68	40.2	6500	300	464.3	29.1
2025-08-01	-11	408			0.32056	0.16025	0.48081	31.95	66.5	6500	0	433.3	31.2
2025-08-02	9	3498	4122	84.86%	7.78	3.89	11.67	314.90	27.0	7080	580	442.5	29.2
2025-08-02	9	3834	4122	93.01%	6.55	3.27	9.82	346.65	35.3	7660	580	450.6	27.4
2025-08-02	9	3968	4122	96.26%	7.11	3.56	10.67	357.77	33.5	8080	420	448.9	26.6
2025-08-03	9	3905	4122	94.74%	6.39	3.2	9.59	413.97	43.2	8600	520	452.6	25.2
2025-08-04	9	4116	4122	99.85%	5.9	2.95	8.85	371.37	42.0	9110	510	455.5	23.9
2025-08-04	9	3930	4122	95.34%	5.92	2.98	8.9	355.18	39.9	9110	0	433.8	25.1
2025-08-04	9	3963	4122	96.14%	5.97	2.98	8.95	359.25	40.1				
2025-08-05	10	3093	3356	92.16%	4.42	2.21	6.63	277.43	41.8				
2025-08-05	-8	961			0.70094	0.35042	1.05136	85.78	81.6				
2025-08-06	10	3348	3356	99.76%	5.33	2.66	7.99	361.22	45.2				
2025-08-06	10	3460	3356	103.10%	5.81	2.91	8.72	311.58	35.7				
2025-08-06	12	628	711	88.33%	0.50897	0.25445	0.76342	52.38	68.6				
2025-08-07	10	3004	3460	86.82%	3.79	1.89	5.68	268.90	47.3				
2025-08-07	10	3104	3460	89.71%	4.49	2.24	6.73	278.75	41.4				
2025-08-07	10	2840	3460	82.08%	2.7	1.35	4.05	255.00	63.0				
2025-08-07	10	2767	3460	79.97%	2.51	1.25	3.76	248.28	66.0				
2025-08-07	12	664	711	93.39%	0.56297	0.28145	0.84442	54.50	64.5				
2025-08-08	9	3223	4180	77.11%	3.61	1.8	5.41	290.47	53.7				
2025-08-08	11	1897	2092	90.68%	2.06	1.03	3.09	167.42	54.2				
2025-08-08	11	1840	2092	87.95%	2.09	1.04	3.13	163.02	52.1				
2025-08-08	10	3427	3460	99.05%	5.37	2.69	8.06	309.55	38.4				
2025-08-08	-8	1015			0.7537	0.3768	1.1305	90.72	80.2				
2025-08-09	9	3465	4180	82.89%	4.55	2.27	6.82	312.52	45.8				
2025-08-09	10	2882	3460	83.29%	4.07	2.03	6.1	257.67	42.2				
2025-08-09	10	3192	3460	92.25%	4.62	2.31	6.93	287.03	41.4				
2025-08-09	13	215	180	119.44%	0.07502	0.03751	0.11253	13.67	121.4				
2025-08-09	10	2853	3460	82.46%	4.34	2.17	6.51	256.05	39.3				
2025-08-10	9	3270	4180	78.23%	4.15	2.08	6.23	294.17	47.2				
2025-08-10	10	3045	3460	88.01%	3.75	1.87	5.62	272.97	48.6				
2025-08-10	10	3386	3460	97.86%	5.46	2.73	8.19	304.25	37.1				
2025-08-10	11	1854	2092	88.62%	2.45	1.23	3.68	165.28	44.9				
2025-08-11	9	3399	4180	81.32%	4.37	2.18	6.55	307.02	46.9				
2025-08-11	10	3059	3460	88.41%	4.2	2.1	6.3	274.02	43.5				
2025-08-11	10	3212	3460	92.83%	5.09	2.54	7.63	288.48	37.8				
2025-08-11	10	3160	3460	91.33%	4.32	2.16	6.48	284.32	43.9				
2025-08-12	8	4106	4984	82.38%	4.98	2.49	7.47	372.07	49.8				
2025-08-12	10	2755	3460	79.62%	3.37	1.69	5.06	245.98	48.6				
2025-08-12	10	3445	3460	99.57%	5.4	2.7	8.1	310.85	38.4				
2025-08-12	10	3247	3460	93.84%	5.1	2.55	7.65	292.18	38.2				
2025-08-12	-8	969			0.75929	0.37959	1.13888	86.40	75.9				
2025-08-13	10	3279	3460	94.77%	5.31	2.66	7.97	295.12	37.0				
2025-08-13	10	3169	3460	91.59%	4.43	2.22	6.65	284.75	42.8				
2025-08-13	10	2956	3460	85.43%	5.03	2.51	7.54	264.57	35.1				
2025-08-14	8	3832	4984	76.89%	7.52	3.76	11.28	346.32	30.7				
2025-08-14	10	3247	3460	93.84%	5.13	2.56	7.69	291.07	37.9				
2025-08-14	10	2818	3460	81.45%	4.15	2.08	6.23	252.53	40.5				
2025-08-14	10	3148	3460	90.98%	5.21	2.61	7.82	282.22	36.1				
2025-08-15	10	3384	3460	97.80%	6.47	3.24	9.71	303.42	31.2				
2025-08-15	10	3284	3460	94.91%	5.41	2.7	8.11	294.75	36.3				
2025-08-15	-8	904			0.95206	0.47596	1.42802	80.02	56.0				
2025-08-16	8	4238	4984	85.03%	11.4	5.7	17.1	382.48	22.4				
2025-08-16	10	3573	3460	103.27%	5.19	2.59	7.78	322.57	41.5				
2025-08-16	12	899	711	126.44%	0.78487	0.39238	1.17725	77.12	65.5				
2025-08-17	7	4471	5613	79.65%	4.79	2.39	7.18	405.70	56.5				
2025-08-17	10	3364	3573	94.15%	5.4	2.7	8.1	303.37	37.5				
2025-08-17	10	3446	3573	96.45%	4.78	2.39	7.17	310.40	43.3				
2025-08-17	10	2986	3573	83.57%	5.66	2.83	8.49	267.90	31.6				
2025-08-18	13	321	215	149.30%	0.22606	0.11301	0.33907	23.37	68.9				
2025-08-18	10	3557	3573	99.55%	5.76	2.88	8.64	320.75	37.1				
2025-08-18	10	3536	3573	98.96%	5.63	2.82	8.45	319.12	37.8				
2025-08-18	11	2273	2092	108.65%	2.54	1.27	3.81	202.72	53.2				
2025-08-19	6	5246	6135	85.51%	10.64	5.32	15.96	476.40	29.8				
2025-08-19	10	3392	3573	94.93%	6.29	3.14	9.43	305.57	32.4				
2025-08-19	10	3598	3573	100.70%	6.29	3.14	9.43	324.02	34.4				
2025-08-19	11	2081	2273	91.55%	2.05	1.02	3.07	185.28	60.4				
2025-08-20	-11	492			0.37687	0.18841	0.56528	159.37	281.9				
2025-08-20	11	2261	2273	99.47%	3.16	1.58	4.74	212.78	44.9				
2025-08-20	11	2422	2273	106.56%	3.54	1.77	5.31	215.23	40.5				
2025-08-20	11	2245	2422	92.69%	2.07	1.03	3.1	200.23	64.6				
2025-08-21	6	6163	6135	100.46%	10.9	5.45	16.35	562.22	34.4				
2025-08-21	11	2350	2422	97.03%	3.29	1.64	4.93	210.45	42.7				
2025-08-21	11	2035	2422	84.02%	1.84	0.92021	2.76021	180.90	65.5	2	2	2.0	999.0
2025-08-21	11	2184	2422	90.17%	2.74	1.37	4.11	194.77	47.4	2	0	1.0	1998.0
2025-08-21	9	4507	4180	107.82%	8.74	4.37	13.11	409.70	31.3	18	16	6.0	330.3
2025-08-22	8	4466	4984	89.61%	5.79	2.9	8.69	403.80	46.5	18	0	4.5	440.4
2025-08-22	11	2284	2422	94.30%	2.84	1.42	4.26	203.68	47.8	18	0	3.6	550.6
2025-08-22	11	2345	2422	96.82%	3.37	1.69	5.06	209.32	41.4	36	18	6.0	327.3
2025-08-22	11	2122	2422	87.61%	1.81	0.90571	2.71571	188.77	69.5	42	6	6.0	326.3
2025-08-22	-8	1012			0.63717	0.31904	0.95621	90.90	95.1	42	0	5.3	373.0
2025-08-23	6	5801	6163	94.13%	9.8	4.9	14.7	526.63	35.8	42	0	4.7	419.6
2025-08-23	7	5283	5613	94.12%	7.3	3.65	10.95	481.25	43.9	51	9	5.1	382.2
2025-08-24	11	2560	2422	105.70%	3.72	1.86	5.58	229.53	41.1	59	8	5.4	361.9
2025-08-24	11	2238	2560	87.42%	2.59	1.29	3.88	200.10	51.6	59	0	4.9	394.8
2025-08-24	10	3688	3598	102.50%	6.88	3.44	10.32	333.45	32.3	112	53	8.6	219.1
2025-08-25	11	2175	2560	84.96%	2.73	1.36	4.09	193.22	47.2	112	0	8.0	236.0
2025-08-25	10	4217	3688	114.34%	8.61	4.3	12.91	382.17	29.6	142	30	9.5	196.3
2025-08-25	9	4011	4507	88.99%	10.3	5.15	15.45	362.58	23.5	170	28	10.6	172.2
2025-08-25	12	951	899	105.78%	0.8508	0.42534	1.27614	81.53	63.9	170	0	10.0	183.0
2025-08-25	13	347	321	108.10%	0.2289	0.11093	0.33983	25.83	76.0	172	2	9.6	191.3
2025-08-25	14	109	83	131.33%	0.01908	0.00954	0.02862	4.17	145.6	200	28	10.5	171.0
2025-08-25	15	41	0	0.00%	0.02866	0.01433	0.04299	4.58	106.6	224	24	11.2	158.6
2025-08-25	15	46	41	112.20%	0.0028	0.0014	0.0042	1.50	357.1	226	2	10.8	164.8
2025-08-26	10	4300	4217	101.97%	10.48	5.24	15.72	389.18	24.8	255	29	11.6	150.5
2025-08-26	11	2186	2560	85.39%	2.65	1.33	3.98	194.27	48.8	255	0	11.1	157.4
2025-08-26	13	312	347	89.91%	0.21113	0.10555	0.31668	22.22	70.2	255	0	10.6	164.2
2025-08-26	-8	1091			1.11	0.55267	1.66267	45.00	27.1	291	36	11.6	146.8
2025-08-26	13	371	347	106.92%	0.26546	0.13271	0.39817	28.08	70.5	291	0	11.2	152.7
2025-08-26	13	362	371	97.57%	0.21886	0.10941	0.32827	27.70	84.4	291	0	10.8	158.6
2025-08-26	12	931	951	97.90%	0.66348	0.33169	0.99517	79.33	79.7	291	0	10.4	164.4
2025-08-27	12	989	951	104.00%	0.78114	0.39051	1.17165	84.52	72.1	291	0	10.0	170.3
2025-08-27	10	4068	4300	94.60%	8.12	4.06	12.18	368.10	30.2	344	53	11.5	144.4
2025-08-27	10	2568	4300	59.72%	5.16	2.58	7.74	322.45	41.7	344	0	11.1	149.2
2025-08-28	7	5028	5613	89.58%	5.91	2.95	8.86	456.78	51.6	364	20	11.4	143.8
2025-08-28	10	3869	4300	89.98%	6.99	3.5	10.49	350.22	33.4	364	0	11.0	148.3
2025-08-28	10	2978	4300	69.26%	8.39	4.2	12.59	358.48	28.5	419	55	12.3	128.3
2025-08-29	7	4886	5613	87.05%	6.84	3.42	10.26	443.95	43.3	426	7	12.2	129.3
2025-08-29	10	3774	4300	87.77%	6.78	3.39	10.17	341.15	33.5	455	29	12.6	122.2
2025-08-29	10	4288	4300	99.72%	8.3	4.15	12.45	388.65	31.2	494	39	13.4	112.8
2025-08-30	-11	276			0.16105	0.08051	0.24156	18.27	75.6	517	23	13.6	109.0
2025-08-30	10	4181	4300	97.23%	8.04	4.02	12.06	378.18	31.4	557	40	14.3	101.0
2025-08-30	-11	243			0.11516	0.05757	0.17273	15.37	89.0	562	5	14.1	102.3
2025-08-30	10	4055	4300	94.30%	8.28	4.14	12.42	366.67	29.5	562	0	13.7	104.9
2025-08-30	11	2333	2560	91.13%	3.62	1.81	5.43	208.05	38.3	572	10	13.6	104.9
2025-08-31	6	6344	6163	102.94%	10.01	5.01	15.02	575.97	38.3	591	19	13.7	102.5
2025-08-31	10	3222	4300	74.93%	7.9	3.95	11.85	289.75	24.5	602	11	13.7	102.2
2025-09-01	8	4537	4984	91.03%	6.63	3.31	9.94	411.25	41.4	602	0	13.4	104.5
2025-09-01	10	3628	4300	84.37%	6.49	3.25	9.74	328.63	33.7	602			
2025-09-01	10	3447	4300	80.16%	5.05	2.52	7.57	311.43	41.1				
2025-09-02	8	4715	4984	94.60%	7.45	3.72	11.17	427.38	38.3				
2025-09-02	11	2225	2560	86.91%	3.16	1.58	4.74	198.85	42.0				
2025-09-02	-8	1105			0.65115	0.32553	0.97668	99.67	102.0				
2025-09-03	7	4832	5613	86.09%	7.38	3.69	11.07	438.45	39.6				
2025-09-03	10	3906	4536	86.11%	7.78	3.89	11.67	352.13	30.2				
2025-09-03	10	4197	4536	92.53%	8.65	4.32	12.97	378.07	29.1				
2025-09-03	11	2081	2560	81.29%	3.27	1.63	4.9	185.60	37.9				
2025-09-04	7	5716	5613	101.84%	12.25	6.12	18.37	518.60	28.2				
2025-09-04	10	4416	4536	97.35%	9.35	4.67	14.02	400.38	28.6				
2025-09-04	10	3423	4536	75.46%	5.07	2.54	7.61	309.03	40.6				
2025-09-05	8	5146	4984	103.25%	9.19	4.59	13.78	467.93	34.0				
2025-09-06	10	4284	4536	94.44%	9.08	4.54	13.62	387.32	28.4				
2025-09-06	-8	1046			0.77293	0.38641	1.15934	93.97	81.1				
2025-09-06	10	4127	4536	90.98%	9.19	4.59	13.78	373.48	27.1				
2025-09-06	10	4199	4536	92.57%	9.18	4.59	13.77	379.73	27.6				
2025-09-07	2	9185	6818	134.72%									
2025-09-07	11	2290	2560	89.45%	3.78	1.89	5.67	204.65	36.1				
2025-09-07	11	2306	2560	90.08%	3.54	1.77	5.31	205.87	38.8				
2025-09-08	6	6179	6344	97.40%	10.71	5.36	16.07	562.98	35.0				
2025-09-08	9	5009	4507	111.14%	10.28	5.14	15.42	455.38	29.5				
2025-09-08	11	2432	2560	95.00%	4.27	2.14	6.41	217.45	33.9				
2025-09-08	11	2158	2560	84.30%	3.21	1.6	4.81	192.33	40.0				
2025-09-09	8	5482	5146	106.53%	11.21	5.61	16.82	496.87	29.5				
2025-09-09	10	4414	4536	97.31%	10.11	5.06	15.17	400.93	26.4				
2025-09-09	12	912	989	92.21%	0.78336	0.39162	1.17498	77.98	66.4				
2025-09-09	-11	515			0.32292	0.16144	0.48436	42.33	87.4				
2025-09-10	8	4583	5482	83.60%	7.86	3.93	11.79	413.73	35.1				
2025-09-10	10	4031	4536	88.87%	9.15	4.58	13.73	364.93	26.6				
2025-09-10	12	1031	989	104.25%	0.89669	0.44828	1.34497	88.92	66.1				
2025-09-10	13	171	371	46.09%	0.10188	0.05093	0.15281	24.85	162.6				
2025-09-10	11	2855	2560	111.52%	5.05	2.53	7.58	256.30	33.8				
2025-09-11	9	4630	5009	92.43%	9.15	4.58	13.73	419.93	30.6				
2025-09-11	10	4281	4536	94.38%	10.09	5.04	15.13	388.10	25.7				
2025-09-11	10	4398	4536	96.96%	10.14	5.07	15.21	398.73	26.2				
2025-09-12	14	127	109	116.51%	0.03809	0.1904	0.22849	4.77	20.9				
2025-09-12	11	2768	2855	96.95%	10.52	5.26	15.78	249.03	15.8				
2025-09-12	11	3015	2855	105.60%	11.35	5.68	17.03	273.18	16.0				
2025-09-12	12	1011	1031	98.06%	2.11	1.05	3.16	86.80	27.5				
2025-09-12	-9	1047			1.68	0.82755	2.50755	93.92	37.5				
2025-09-13	7	6096	5716	106.65%	19.25	9.62	28.87	552.62	19.1				
2025-09-13	9	5044	5009	100.70%	16.46	8.23	24.69	456.00	18.5				
2025-09-13	10	4406	4536	97.13%	15.15	7.57	22.72	397.33	17.5				
2025-09-14	8	5294	5482	96.57%	14.46	7.23	21.69	478.25	22.0				
2025-09-14	12	999	1031	96.90%	1.6	0.79872	2.39872	86.45	36.0				
2025-09-14	12	939	1031	91.08%	1.67	0.83729	2.50729	80.58	32.1				
2025-09-14	11	2622	3015	86.97%	7.48	3.74	11.22	235.95	21.0				
2025-09-14	11	2540	3015	84.25%	7.01	3.51	10.52	228.48	21.7				
2025-09-14	12	966	1031	93.70%	1.23	0.61257	1.84257	83.22	45.2				
2025-09-15	9	4839	5044	95.94%	11.58	5.79	17.37	437.65	25.2				
2025-09-15	11	2743	3015	90.98%	9.28	4.64	13.92	246.97	17.7				
2025-09-15	11	3007	3015	99.73%	10.52	5.26	15.78	273.15	17.3				
2025-09-15	11	2947	3015	97.74%	10.51	6.25	16.76	267.60	16.0				
2025-09-15	12	1000	1031	96.99%	1.19	0.59458	1.78458	85.80	48.1				
2025-09-16	8	5385	5482	98.23%	13.45	6.72	20.17	489.40	24.3				
2025-09-16	9	4472	5044	88.66%	19.66	9.83	29.49	403.37	13.7				
2025-09-16	-11	359			0.3566	0.17827	0.53487	26.87	50.2				
2025-09-17	9	4914	5044	97.42%	12.65	6.32	18.97	442.65	23.3				
2025-09-17	-11	365			0.33781	0.16888	0.50669	27.10	53.5				
2025-09-17	9	4817	5044	95.50%	14.29	7.14	21.43	434.70	20.3				
2025-09-17	11	3029	3015	100.46%	9.8	4.9	14.7	272.77	18.6				
2025-09-18	8	5033	5482	91.81%	12.06	6.03	18.09	456.53	25.2				
2025-09-18	11	2717	3029	89.70%	8.43	4.21	12.64	245.75	19.4				
2025-09-18	11	2445	3029	80.72%	4.99	2.5	7.49	220.25	29.4				
2025-09-18	11	3006	3029	99.24%	9.34	4.67	14.01	270.70	19.3				
2025-09-19	9	4589	5044	90.98%	13.11	6.55	19.66	415.70	21.1				
2025-09-19	12	1050	1031	101.84%	1.97	0.98324	2.95324	90.58	30.7				
2025-09-20	9	4623	5044	91.65%	10.27	5.13	15.4	418.33	27.2				
2025-09-20	10	4330	4536	95.46%	12.93	6.47	19.4	392.28	20.2				
2025-09-20	10	4401	4536	97.02%	13.32	6.66	19.98	396.28	19.8				
2025-09-21	9	5125	5044	101.61%	13.63	6.81	20.44	465.17	22.8				
